时间,事件类型,边界框,置信度,目标类别
2025-03-26 15:40:59.454,检测,"[165.915283203125, 106.99525451660156, 639.4717407226562, 479.339111328125]",0.898,person
2025-03-26 15:40:59.473,检测,"[165.915283203125, 106.99525451660156, 639.4717407226562, 479.339111328125]",0.898,person
2025-03-26 15:40:59.519,检测,"[166.82151794433594, 107.09259033203125, 639.62158203125, 479.2784423828125]",0.883,person
2025-03-26 15:40:59.539,检测,"[166.82151794433594, 107.09259033203125, 639.62158203125, 479.2784423828125]",0.883,person
2025-03-26 15:40:59.599,检测,"[165.66259765625, 106.59402465820312, 639.4449462890625, 479.3352355957031]",0.886,person
2025-03-26 15:40:59.618,检测,"[165.66259765625, 106.59402465820312, 639.4449462890625, 479.3352355957031]",0.886,person
2025-03-26 15:40:59.663,检测,"[162.5093994140625, 106.6842041015625, 639.6669921875, 479.26666259765625]",0.853,person
2025-03-26 15:40:59.683,检测,"[162.5093994140625, 106.6842041015625, 639.6669921875, 479.26666259765625]",0.853,person
2025-03-26 15:40:59.726,检测,"[163.33795166015625, 105.9305419921875, 639.494140625, 479.32684326171875]",0.869,person
2025-03-26 15:41:00.154,检测,"[163.33795166015625, 105.9305419921875, 639.494140625, 479.32684326171875]",0.869,person
2025-03-26 16:02:10.650,检测,"[136.41807556152344, 123.88412475585938, 546.827880859375, 479.4470520019531]",0.78,person
2025-03-26 16:02:10.669,检测,"[140.582275390625, 123.1837158203125, 549.9187622070312, 479.6287841796875]",0.831,person
2025-03-26 16:02:10.744,检测,"[142.817626953125, 122.80731201171875, 553.0880737304688, 479.58026123046875]",0.851,person
2025-03-26 16:02:10.750,检测,"[142.817626953125, 122.80731201171875, 553.0880737304688, 479.58026123046875]",0.851,person
2025-03-26 16:02:10.808,检测,"[142.90428161621094, 122.64901733398438, 549.510498046875, 479.6367492675781]",0.84,person
2025-03-26 16:02:10.825,检测,"[142.90428161621094, 122.64901733398438, 549.510498046875, 479.6367492675781]",0.84,person
2025-03-26 16:02:10.870,检测,"[137.4150390625, 123.0687255859375, 549.8584594726562, 479.64971923828125]",0.811,person
2025-03-26 16:02:10.889,检测,"[137.4150390625, 123.0687255859375, 549.8584594726562, 479.64971923828125]",0.811,person
2025-03-26 16:02:10.935,检测,"[141.1415557861328, 122.67776489257812, 549.0789184570312, 479.6115417480469]",0.823,person
2025-03-26 16:02:10.952,检测,"[141.1415557861328, 122.67776489257812, 549.0789184570312, 479.6115417480469]",0.823,person
2025-03-26 16:02:10.999,检测,"[141.77313232421875, 121.17794799804688, 559.6239624023438, 479.6239318847656]",0.839,person
2025-03-26 16:02:11.017,检测,"[141.77313232421875, 121.17794799804688, 559.6239624023438, 479.6239318847656]",0.839,person
2025-03-26 16:02:11.062,检测,"[142.749755859375, 122.05364990234375, 554.7476196289062, 479.6201171875]",0.852,person
2025-03-26 16:02:11.080,检测,"[142.749755859375, 122.05364990234375, 554.7476196289062, 479.6201171875]",0.852,person
2025-03-26 16:02:11.125,检测,"[142.8567352294922, 123.10128784179688, 545.5675659179688, 479.6802673339844]",0.849,person
2025-03-26 16:02:11.146,检测,"[142.8567352294922, 123.10128784179688, 545.5675659179688, 479.6802673339844]",0.849,person
2025-03-26 16:02:11.188,检测,"[138.32000732421875, 121.376220703125, 555.5643310546875, 479.5670166015625]",0.812,person
2025-03-26 16:02:11.208,检测,"[138.32000732421875, 121.376220703125, 555.5643310546875, 479.5670166015625]",0.812,person
2025-03-26 16:02:11.269,检测,"[141.69073486328125, 123.066650390625, 549.967041015625, 479.6734619140625]",0.835,person
2025-03-26 16:02:11.288,检测,"[141.69073486328125, 123.066650390625, 549.967041015625, 479.6734619140625]",0.835,person
2025-03-26 16:02:11.334,检测,"[140.942138671875, 121.68482971191406, 566.2188720703125, 479.5093994140625]",0.821,person
2025-03-26 16:02:11.352,检测,"[140.942138671875, 121.68482971191406, 566.2188720703125, 479.5093994140625]",0.821,person
2025-03-26 16:02:11.398,检测,"[142.80010986328125, 120.22955322265625, 559.2887573242188, 479.69610595703125]",0.858,person
2025-03-26 16:02:11.415,检测,"[142.80010986328125, 120.22955322265625, 559.2887573242188, 479.69610595703125]",0.858,person
2025-03-26 16:02:11.460,检测,"[140.3568115234375, 123.32972717285156, 546.9536743164062, 479.689697265625]",0.845,person
2025-03-26 16:02:11.479,检测,"[140.3568115234375, 123.32972717285156, 546.9536743164062, 479.689697265625]",0.845,person
2025-03-26 16:02:11.528,检测,"[143.95619201660156, 123.20330810546875, 547.575439453125, 479.67205810546875]",0.858,person
2025-03-26 16:02:11.545,检测,"[143.95619201660156, 123.20330810546875, 547.575439453125, 479.67205810546875]",0.858,person
2025-03-26 16:02:11.590,检测,"[141.89898681640625, 123.38386535644531, 548.9639892578125, 479.63641357421875]",0.824,person
2025-03-26 16:02:11.608,检测,"[141.89898681640625, 123.38386535644531, 548.9639892578125, 479.63641357421875]",0.824,person
2025-03-26 16:02:11.668,检测,"[139.15464782714844, 123.366455078125, 544.693115234375, 479.6473388671875]",0.835,person
2025-03-26 16:02:11.686,检测,"[139.15464782714844, 123.366455078125, 544.693115234375, 479.6473388671875]",0.835,person
2025-03-26 16:02:11.734,检测,"[141.88502502441406, 122.08091735839844, 572.677734375, 479.489501953125]",0.835,person
2025-03-26 16:02:11.754,报警,"[140.582275390625, 123.1837158203125, 549.9187622070312, 479.6287841796875]",0.831,person
2025-03-26 16:02:11.754,检测,"[141.88502502441406, 122.08091735839844, 572.677734375, 479.489501953125]",0.835,person
2025-03-26 16:02:11.798,检测,"[139.8743896484375, 121.74899291992188, 571.8544921875, 479.4606018066406]",0.817,person
2025-03-26 16:02:11.817,检测,"[139.8743896484375, 121.74899291992188, 571.8544921875, 479.4606018066406]",0.817,person
2025-03-26 16:02:11.861,检测,"[141.77813720703125, 123.019775390625, 543.4165649414062, 479.55364990234375]",0.842,person
2025-03-26 16:02:11.880,检测,"[141.77813720703125, 123.019775390625, 543.4165649414062, 479.55364990234375]",0.842,person
2025-03-26 16:02:11.925,检测,"[141.7415771484375, 123.46107482910156, 543.7470092773438, 479.5264892578125]",0.836,person
2025-03-26 16:02:11.943,检测,"[141.7415771484375, 123.46107482910156, 543.7470092773438, 479.5264892578125]",0.836,person
2025-03-26 16:02:11.991,检测,"[135.37713623046875, 123.9490966796875, 541.1495971679688, 479.56744384765625]",0.797,person
2025-03-26 16:02:12.011,检测,"[135.37713623046875, 123.9490966796875, 541.1495971679688, 479.56744384765625]",0.797,person
2025-03-26 16:02:12.069,检测,"[142.308837890625, 124.10997009277344, 544.8902587890625, 479.510009765625]",0.837,person
2025-03-26 16:02:12.087,检测,"[142.308837890625, 124.10997009277344, 544.8902587890625, 479.510009765625]",0.837,person
2025-03-26 16:02:12.132,检测,"[142.95709228515625, 123.52508544921875, 543.3855590820312, 479.4111328125]",0.844,person
2025-03-26 16:02:12.150,检测,"[142.95709228515625, 123.52508544921875, 543.3855590820312, 479.4111328125]",0.844,person
2025-03-26 16:02:12.197,检测,"[143.53810119628906, 123.00025939941406, 541.65869140625, 479.4599609375]",0.842,person
2025-03-26 16:02:12.215,检测,"[143.53810119628906, 123.00025939941406, 541.65869140625, 479.4599609375]",0.842,person
2025-03-26 16:02:12.262,检测,"[141.64500427246094, 123.379150390625, 542.9500732421875, 479.4237060546875]",0.808,person
2025-03-26 16:02:12.280,检测,"[141.64500427246094, 123.379150390625, 542.9500732421875, 479.4237060546875]",0.808,person
2025-03-26 16:02:12.325,检测,"[137.14125061035156, 126.45263671875, 540.6771240234375, 479.45684814453125]",0.792,person
2025-03-26 16:02:12.343,检测,"[137.14125061035156, 126.45263671875, 540.6771240234375, 479.45684814453125]",0.792,person
2025-03-26 16:02:12.389,检测,"[142.06365966796875, 123.55905151367188, 542.90869140625, 479.4660339355469]",0.816,person
2025-03-26 16:02:12.406,检测,"[142.06365966796875, 123.55905151367188, 542.90869140625, 479.4660339355469]",0.816,person
2025-03-26 16:02:12.469,检测,"[143.4705810546875, 122.79820251464844, 551.763427734375, 479.234130859375]",0.846,person
2025-03-26 16:02:12.488,检测,"[143.4705810546875, 122.79820251464844, 551.763427734375, 479.234130859375]",0.846,person
2025-03-26 16:02:12.534,检测,"[140.4088134765625, 122.5966796875, 549.9524536132812, 479.1795654296875]",0.828,person
2025-03-26 16:02:13.025,检测,"[140.4088134765625, 122.5966796875, 549.9524536132812, 479.1795654296875]",0.828,person
2025-03-26 22:22:47.057,检测,"[171.18212890625, 129.0693359375, 638.2225341796875, 479.35894775390625]",0.89,person
2025-03-26 22:22:47.172,检测,"[171.35540771484375, 131.55288696289062, 638.4583740234375, 479.4328918457031]",0.887,person
2025-03-26 22:22:47.173,检测,"[171.35540771484375, 131.55288696289062, 638.4583740234375, 479.4328918457031]",0.887,person
2025-03-26 22:22:47.174,检测,"[170.89483642578125, 128.66647338867188, 638.9407958984375, 479.3017272949219]",0.905,person
2025-03-26 22:22:47.175,检测,"[170.89483642578125, 128.66647338867188, 638.9407958984375, 479.3017272949219]",0.905,person
2025-03-26 22:22:47.177,检测,"[170.69256591796875, 128.65292358398438, 638.7837524414062, 479.3471374511719]",0.899,person
2025-03-26 22:22:47.190,检测,"[170.69256591796875, 128.65292358398438, 638.7837524414062, 479.3471374511719]",0.899,person
2025-03-26 22:22:47.237,检测,"[172.35154724121094, 128.5347900390625, 638.5355224609375, 479.32623291015625]",0.903,person
2025-03-26 22:22:47.255,检测,"[172.35154724121094, 128.5347900390625, 638.5355224609375, 479.32623291015625]",0.903,person
2025-03-26 22:22:47.311,检测,"[171.19732666015625, 131.31187438964844, 638.415283203125, 479.6260986328125]",0.884,person
2025-03-26 22:22:47.336,检测,"[171.19732666015625, 131.31187438964844, 638.415283203125, 479.6260986328125]",0.884,person
2025-03-26 22:22:47.375,检测,"[171.23760986328125, 129.14547729492188, 637.3812255859375, 479.5218200683594]",0.886,person
2025-03-26 22:22:47.393,检测,"[171.23760986328125, 129.14547729492188, 637.3812255859375, 479.5218200683594]",0.886,person
2025-03-26 22:22:47.437,检测,"[171.2432861328125, 131.67974853515625, 638.2407836914062, 479.711181640625]",0.871,person
2025-03-26 22:22:47.457,检测,"[171.2432861328125, 131.67974853515625, 638.2407836914062, 479.711181640625]",0.871,person
2025-03-26 22:22:47.503,检测,"[171.55921936035156, 128.6864776611328, 637.45361328125, 479.39727783203125]",0.866,person
2025-03-26 22:22:47.525,检测,"[171.55921936035156, 128.6864776611328, 637.45361328125, 479.39727783203125]",0.866,person
2025-03-26 22:22:47.571,检测,"[171.4051513671875, 129.64837646484375, 637.9735717773438, 479.50506591796875]",0.847,person
2025-03-26 22:22:47.589,检测,"[171.4051513671875, 129.64837646484375, 637.9735717773438, 479.50506591796875]",0.847,person
2025-03-26 22:22:47.632,检测,"[171.41259765625, 128.41094970703125, 638.4714965820312, 479.33941650390625]",0.878,person
2025-03-26 22:22:47.650,检测,"[171.41259765625, 128.41094970703125, 638.4714965820312, 479.33941650390625]",0.878,person
2025-03-26 22:22:47.711,检测,"[171.35333251953125, 129.1175994873047, 638.3006591796875, 479.44256591796875]",0.875,person
2025-03-26 22:22:47.731,检测,"[171.35333251953125, 129.1175994873047, 638.3006591796875, 479.44256591796875]",0.875,person
2025-03-26 22:22:47.777,检测,"[169.97003173828125, 129.37857055664062, 638.569091796875, 479.4165954589844]",0.861,person
2025-03-26 22:22:47.798,检测,"[169.97003173828125, 129.37857055664062, 638.569091796875, 479.4165954589844]",0.861,person
2025-03-26 22:22:47.838,检测,"[171.93255615234375, 128.56906127929688, 637.6719360351562, 479.4590148925781]",0.877,person
2025-03-26 22:22:47.857,检测,"[171.93255615234375, 128.56906127929688, 637.6719360351562, 479.4590148925781]",0.877,person
2025-03-26 22:22:47.902,检测,"[170.94720458984375, 131.33245849609375, 638.1194458007812, 479.64349365234375]",0.876,person
2025-03-26 22:22:47.919,检测,"[170.94720458984375, 131.33245849609375, 638.1194458007812, 479.64349365234375]",0.876,person
2025-03-26 22:22:47.979,检测,"[171.02789306640625, 131.38671875, 638.0787353515625, 479.48614501953125]",0.901,person
2025-03-26 22:22:48.000,检测,"[171.02789306640625, 131.38671875, 638.0787353515625, 479.48614501953125]",0.901,person
2025-03-26 22:22:48.031,检测,"[171.37872314453125, 128.417724609375, 638.7904663085938, 479.39312744140625]",0.904,person
2025-03-26 22:22:48.050,检测,"[171.37872314453125, 128.417724609375, 638.7904663085938, 479.39312744140625]",0.904,person
2025-03-26 22:22:48.117,检测,"[171.34886169433594, 128.5786590576172, 638.6929931640625, 479.49346923828125]",0.909,person
2025-03-26 22:22:48.139,检测,"[171.34886169433594, 128.5786590576172, 638.6929931640625, 479.49346923828125]",0.909,person
2025-03-26 22:22:48.175,检测,"[171.02748107910156, 128.98959350585938, 638.9425048828125, 479.4656066894531]",0.91,person
2025-03-26 22:22:48.195,检测,"[171.02748107910156, 128.98959350585938, 638.9425048828125, 479.4656066894531]",0.91,person
2025-03-26 22:22:48.240,检测,"[171.11595153808594, 131.34658813476562, 638.371826171875, 479.5820617675781]",0.907,person
2025-03-26 22:22:48.260,检测,"[171.11595153808594, 131.34658813476562, 638.371826171875, 479.5820617675781]",0.907,person
2025-03-26 22:22:48.300,检测,"[170.28314208984375, 128.33587646484375, 638.3259887695312, 479.427978515625]",0.893,person
2025-03-26 22:22:48.323,检测,"[170.28314208984375, 128.33587646484375, 638.3259887695312, 479.427978515625]",0.893,person
2025-03-26 22:22:48.372,报警,"[171.18212890625, 129.0693359375, 638.2225341796875, 479.35894775390625]",0.89,person
2025-03-26 22:22:48.373,检测,"[169.5524139404297, 128.49850463867188, 638.8796997070312, 479.3901672363281]",0.902,person
2025-03-26 22:22:48.390,检测,"[169.5524139404297, 128.49850463867188, 638.8796997070312, 479.3901672363281]",0.902,person
2025-03-26 22:22:48.431,检测,"[169.947998046875, 131.5735626220703, 638.62841796875, 479.53961181640625]",0.894,person
2025-03-26 22:22:48.453,检测,"[169.947998046875, 131.5735626220703, 638.62841796875, 479.53961181640625]",0.894,person
2025-03-26 22:22:48.511,检测,"[170.4207763671875, 128.80050659179688, 638.7747192382812, 479.4156188964844]",0.909,person
2025-03-26 22:22:48.531,检测,"[170.4207763671875, 128.80050659179688, 638.7747192382812, 479.4156188964844]",0.909,person
2025-03-26 22:22:48.573,检测,"[170.260986328125, 128.5125274658203, 638.8240966796875, 479.31890869140625]",0.903,person
2025-03-26 22:22:48.593,检测,"[170.260986328125, 128.5125274658203, 638.8240966796875, 479.31890869140625]",0.903,person
2025-03-26 22:22:48.640,检测,"[169.69068908691406, 129.418212890625, 638.515625, 479.427978515625]",0.883,person
2025-03-26 22:22:48.659,检测,"[169.69068908691406, 129.418212890625, 638.515625, 479.427978515625]",0.883,person
2025-03-26 22:22:48.702,检测,"[170.38677978515625, 129.29629516601562, 638.4259033203125, 479.3832092285156]",0.904,person
2025-03-26 22:22:48.721,检测,"[170.38677978515625, 129.29629516601562, 638.4259033203125, 479.3832092285156]",0.904,person
2025-03-26 22:22:48.767,检测,"[170.84022521972656, 129.57440185546875, 638.60986328125, 479.42498779296875]",0.9,person
2025-03-26 22:22:48.787,检测,"[170.84022521972656, 129.57440185546875, 638.60986328125, 479.42498779296875]",0.9,person
2025-03-26 22:22:48.831,检测,"[171.54791259765625, 129.16746520996094, 638.259765625, 479.4208984375]",0.898,person
2025-03-26 22:22:48.851,检测,"[171.54791259765625, 129.16746520996094, 638.259765625, 479.4208984375]",0.898,person
2025-03-26 22:22:48.911,检测,"[170.87823486328125, 129.79513549804688, 638.71435546875, 479.4570007324219]",0.894,person
2025-03-26 22:22:48.929,检测,"[170.87823486328125, 129.79513549804688, 638.71435546875, 479.4570007324219]",0.894,person
2025-03-26 22:22:48.975,检测,"[171.76255798339844, 128.97926330566406, 638.46337890625, 479.5360107421875]",0.9,person
2025-03-26 22:22:48.993,检测,"[171.76255798339844, 128.97926330566406, 638.46337890625, 479.5360107421875]",0.9,person
2025-03-26 22:22:49.038,检测,"[171.26226806640625, 129.64755249023438, 638.7539672851562, 479.4851379394531]",0.9,person
2025-03-26 22:22:49.059,检测,"[171.26226806640625, 129.64755249023438, 638.7539672851562, 479.4851379394531]",0.9,person
2025-03-26 22:22:49.102,检测,"[171.0458984375, 129.4356231689453, 638.9351806640625, 479.36529541015625]",0.903,person
2025-03-26 22:22:49.534,检测,"[171.0458984375, 129.4356231689453, 638.9351806640625, 479.36529541015625]",0.903,person
